"","date","predictedWaterT","observedWaterT"
"1",1979-01-07,22.8236079090265,NA
"2",1979-01-08,22.9217868810553,NA
"3",1979-01-09,23.1660843434541,NA
"4",1979-01-10,23.1812085463657,NA
"5",1979-01-11,23.10076395333,NA
"6",1979-01-12,22.7689698188225,NA
"7",1979-01-13,22.5097096472438,NA
"8",1979-01-14,22.5202685167227,NA
"9",1979-01-15,22.2933287076334,NA
"10",1979-01-16,22.0653620954659,NA
"11",1979-01-17,21.8497893212232,NA
"12",1979-01-18,22.0091676132256,NA
"13",1979-01-19,22.286202109135,NA
"14",1979-01-20,22.3126302420558,NA
"15",1979-01-21,22.0064993936653,NA
"16",1979-01-22,21.9167783932312,NA
"17",1979-01-23,21.7897833741101,NA
"18",1979-01-24,22.183222993238,NA
"19",1979-01-25,22.0638639744032,NA
"20",1979-01-26,21.6788070127322,NA
"21",1979-01-27,21.5860740163261,NA
"22",1979-01-28,21.6755665860928,NA
"23",1979-01-29,21.7153277122497,NA
"24",1979-01-30,21.8626394831255,NA
"25",1979-01-31,21.9130667772419,NA
"26",1979-02-01,22.2010840681296,NA
"27",1979-02-02,22.6755299471419,NA
"28",1979-02-03,22.5992083309037,NA
"29",1979-02-04,22.3123110891008,NA
"30",1979-02-05,22.2062151946184,NA
"31",1979-02-06,22.0314983616107,NA
"32",1979-02-07,21.9121820494735,NA
"33",1979-02-08,21.7144709206265,NA
"34",1979-02-09,21.5573287229437,NA
"35",1979-02-10,21.9035816525118,NA
"36",1979-02-11,22.438665134055,NA
"37",1979-02-12,22.6297415194661,NA
"38",1979-02-13,22.4865238135309,NA
"39",1979-02-14,22.0766196553328,NA
"40",1979-02-15,21.5462478797079,NA
"41",1979-02-16,20.5050011164434,NA
"42",1979-02-17,19.7150022233959,NA
"43",1979-02-18,18.9763238318982,NA
"44",1979-02-19,18.6660341575862,NA
"45",1979-02-20,18.9555868193816,NA
"46",1979-02-21,19.4861169433933,NA
"47",1979-02-22,20.198538658379,NA
"48",1979-02-23,20.9679644876166,NA
"49",1979-02-24,21.6125261162272,NA
"50",1979-02-25,21.8713502142106,NA
"51",1979-02-26,21.7632818600067,NA
"52",1979-02-27,21.631674942189,NA
"53",1979-02-28,21.6043404877429,NA
"54",1979-03-01,21.618814025318,NA
"55",1979-03-02,21.6098444186543,NA
"56",1979-03-03,21.1544399603731,NA
"57",1979-03-04,20.7941125539466,NA
"58",1979-03-05,20.5211373123035,NA
"59",1979-03-06,19.9558920158127,NA
"60",1979-03-07,19.4735229381789,NA
"61",1979-03-08,18.961955095788,NA
"62",1979-03-09,18.8597045574997,NA
"63",1979-03-10,19.186271921828,NA
"64",1979-03-11,19.7705456881414,NA
"65",1979-03-12,20.2043803398085,NA
"66",1979-03-13,20.8370113017982,NA
"67",1979-03-14,20.985833202078,NA
"68",1979-03-15,20.9986086697527,NA
"69",1979-03-16,20.9465978570789,NA
"70",1979-03-17,20.7580967311318,NA
"71",1979-03-18,20.3647878388948,NA
"72",1979-03-19,20.2790209373224,NA
"73",1979-03-20,20.4467290206899,NA
"74",1979-03-21,20.3258996091666,NA
"75",1979-03-22,20.2215726504463,NA
"76",1979-03-23,19.7714793861023,NA
"77",1979-03-24,19.0476467944356,NA
"78",1979-03-25,18.6301997659899,NA
"79",1979-03-26,18.4013423155809,NA
"80",1979-03-27,17.7861137532001,NA
"81",1979-03-28,17.8613631145842,NA
"82",1979-03-29,17.7273118265749,NA
"83",1979-03-30,18.0093279023873,NA
"84",1979-03-31,18.7742818174551,NA
"85",1979-04-01,18.8036428449001,NA
"86",1979-04-02,18.371054625611,NA
"87",1979-04-03,17.6783835613244,NA
"88",1979-04-04,17.0510348935085,NA
"89",1979-04-05,16.5614225100167,NA
"90",1979-04-06,15.8165207999836,NA
"91",1979-04-07,14.9100908103919,NA
"92",1979-04-08,14.2995197117625,NA
"93",1979-04-09,13.8904365714707,NA
"94",1979-04-10,13.6072650770947,NA
"95",1979-04-11,13.3393657726539,NA
"96",1979-04-12,13.1708978501571,NA
"97",1979-04-13,13.1671958940839,NA
"98",1979-04-14,13.3315802886481,NA
"99",1979-04-15,13.7562051291641,NA
"100",1979-04-16,14.4470413167266,NA
"101",1979-04-17,14.9154367641864,NA
"102",1979-04-18,15.0596726605083,NA
"103",1979-04-19,14.9719957736469,NA
"104",1979-04-20,15.2366605150081,NA
"105",1979-04-21,15.6393220194874,NA
"106",1979-04-22,15.2830093790486,NA
"107",1979-04-23,14.6499689067465,NA
"108",1979-04-24,14.4454782494542,NA
"109",1979-04-25,14.4992748086742,NA
"110",1979-04-26,14.631718237977,NA
"111",1979-04-27,14.0474105198836,NA
"112",1979-04-28,13.2430990489598,NA
"113",1979-04-29,13.2100298696401,NA
"114",1979-04-30,13.1253627673512,NA
"115",1979-05-01,13.2373041400011,NA
"116",1979-05-02,13.5810875607909,NA
"117",1979-05-03,13.3917321713146,NA
"118",1979-05-04,13.4900037218476,NA
"119",1979-05-05,13.432357076094,NA
"120",1979-05-06,13.4270119686594,NA
"121",1979-05-07,13.3945150356119,NA
"122",1979-05-08,13.0120557211459,NA
"123",1979-05-09,12.2998065102276,NA
"124",1979-05-10,11.9787837341832,NA
"125",1979-05-11,11.7292670365457,NA
"126",1979-05-12,11.6420002520564,NA
"127",1979-05-13,11.1828761653304,NA
"128",1979-05-14,10.7237779557726,NA
"129",1979-05-15,10.4355097809131,NA
"130",1979-05-16,10.0861051350158,NA
"131",1979-05-17,10.1693007990164,NA
"132",1979-05-18,10.1930700354046,NA
"133",1979-05-19,9.98652770754132,NA
"134",1979-05-20,10.0489232237977,NA
"135",1979-05-21,10.4870610221693,NA
"136",1979-05-22,11.0322277847844,NA
"137",1979-05-23,11.4393678175423,NA
"138",1979-05-24,11.5210574724925,NA
"139",1979-05-25,11.7122953835083,NA
"140",1979-05-26,12.314900514261,NA
"141",1979-05-27,12.3140832144555,NA
"142",1979-05-28,12.2398650828429,NA
"143",1979-05-29,11.9511284522519,NA
"144",1979-05-30,11.9497704447324,NA
"145",1979-05-31,11.9341733035178,NA
"146",1979-06-01,11.6804596313442,NA
"147",1979-06-02,10.9618381951735,NA
"148",1979-06-03,10.7755520547089,NA
"149",1979-06-04,10.483608081819,NA
"150",1979-06-05,10.4059817322556,NA
"151",1979-06-06,10.3456620476977,NA
"152",1979-06-07,10.4558324833783,NA
"153",1979-06-08,10.448235165964,NA
"154",1979-06-09,10.5736997690117,NA
"155",1979-06-10,10.8080229951374,NA
"156",1979-06-11,10.9923446464675,NA
"157",1979-06-12,10.9013009180873,NA
"158",1979-06-13,10.7523720661057,NA
"159",1979-06-14,10.5690525781006,NA
"160",1979-06-15,10.6716543042731,NA
"161",1979-06-16,10.8788502059448,NA
"162",1979-06-17,10.93725596461,NA
"163",1979-06-18,10.7708865612891,NA
"164",1979-06-19,11.0172566085647,NA
"165",1979-06-20,11.3579039032272,NA
"166",1979-06-21,11.7572951176524,NA
"167",1979-06-22,11.6123312643611,NA
"168",1979-06-23,11.393900523759,NA
"169",1979-06-24,11.0818000710768,NA
"170",1979-06-25,11.5946200926591,NA
"171",1979-06-26,11.7283858275957,NA
"172",1979-06-27,11.7530283459287,NA
"173",1979-06-28,10.9873016877741,NA
"174",1979-06-29,10.6725932265513,NA
"175",1979-06-30,10.5006010800971,NA
"176",1979-07-01,10.6054705311934,NA
"177",1979-07-02,9.96447702764528,NA
"178",1979-07-03,9.12404144094805,NA
"179",1979-07-04,8.34591672725189,NA
"180",1979-07-05,8.34583733740259,NA
"181",1979-07-06,8.50030948838893,NA
"182",1979-07-07,8.62922941022049,NA
"183",1979-07-08,8.43044456307143,NA
"184",1979-07-09,8.43805106750159,NA
"185",1979-07-10,8.3956636753656,NA
"186",1979-07-11,8.42968667548164,NA
"187",1979-07-12,8.76134216114357,NA
"188",1979-07-13,8.69504933307807,NA
"189",1979-07-14,8.26543094285622,NA
"190",1979-07-15,8.25060064157249,NA
"191",1979-07-16,8.38465663276486,NA
"192",1979-07-17,8.98998839696342,NA
"193",1979-07-18,9.09707497049951,NA
"194",1979-07-19,8.56528676859197,NA
"195",1979-07-20,8.93963367977103,NA
"196",1979-07-21,9.53096023820412,NA
"197",1979-07-22,9.71905284090341,NA
"198",1979-07-23,9.4787796662658,NA
"199",1979-07-24,8.87913300980913,NA
"200",1979-07-25,8.72415761928552,NA
"201",1979-07-26,8.75105663228056,NA
"202",1979-07-27,8.20352392789244,NA
"203",1979-07-28,7.71378995365823,NA
"204",1979-07-29,7.41189014097187,NA
"205",1979-07-30,7.35899963787727,NA
"206",1979-07-31,7.66862570567043,NA
"207",1979-08-01,7.46169278293799,NA
"208",1979-08-02,7.53797950954782,NA
"209",1979-08-03,7.76424917706222,NA
"210",1979-08-04,7.74006392158125,NA
"211",1979-08-05,8.13834809954572,NA
"212",1979-08-06,8.22526236632989,NA
"213",1979-08-07,8.28817116266787,NA
"214",1979-08-08,8.80552043246167,NA
"215",1979-08-09,9.12552982548547,NA
"216",1979-08-10,9.1385716650774,NA
"217",1979-08-11,9.47275125742929,NA
"218",1979-08-12,9.10775089891959,NA
"219",1979-08-13,8.88613386180977,NA
"220",1979-08-14,8.80020956987286,NA
"221",1979-08-15,8.7762846741578,NA
"222",1979-08-16,8.85332116511703,NA
"223",1979-08-17,9.0747771070719,NA
"224",1979-08-18,9.35515106208611,NA
"225",1979-08-19,9.92862320051232,NA
"226",1979-08-20,10.282528172767,NA
"227",1979-08-21,10.2786497019684,NA
"228",1979-08-22,10.1503136195143,NA
"229",1979-08-23,9.8486878711175,NA
