"","date","predictedWaterT","observedWaterT"
"1",1979-01-07,22.6482115293401,NA
"2",1979-01-08,22.8893377576492,NA
"3",1979-01-09,23.2890770474342,NA
"4",1979-01-10,23.1543351834471,NA
"5",1979-01-11,22.4399808204148,NA
"6",1979-01-12,21.8040629915556,NA
"7",1979-01-13,21.784696764873,NA
"8",1979-01-14,22.2056861693231,NA
"9",1979-01-15,21.714343518791,NA
"10",1979-01-16,22.0865637371921,NA
"11",1979-01-17,21.9730126199815,NA
"12",1979-01-18,22.2898300193028,NA
"13",1979-01-19,23.1106552845737,NA
"14",1979-01-20,23.0850854126706,NA
"15",1979-01-21,22.6157366663363,NA
"16",1979-01-22,22.6639179334522,NA
"17",1979-01-23,22.5409258303057,NA
"18",1979-01-24,23.4688728563766,NA
"19",1979-01-25,23.3616799670364,NA
"20",1979-01-26,22.57885290709,NA
"21",1979-01-27,22.331027805805,NA
"22",1979-01-28,22.6789194994945,NA
"23",1979-01-29,23.1207153571019,NA
"24",1979-01-30,22.7368610393794,NA
"25",1979-01-31,22.1935840029032,NA
"26",1979-02-01,22.814575551732,NA
"27",1979-02-02,23.7532897917096,NA
"28",1979-02-03,23.8331079587739,NA
"29",1979-02-04,23.624408363288,NA
"30",1979-02-05,23.1751891416106,NA
"31",1979-02-06,23.201816114243,NA
"32",1979-02-07,22.9805861539188,NA
"33",1979-02-08,22.5133448521351,NA
"34",1979-02-09,21.7304504423381,NA
"35",1979-02-10,21.9064098626434,NA
"36",1979-02-11,22.2155668717564,NA
"37",1979-02-12,22.2942618677036,NA
"38",1979-02-13,21.9772059877487,NA
"39",1979-02-14,21.5326575347155,NA
"40",1979-02-15,20.7718202050215,NA
"41",1979-02-16,19.5348878044314,NA
"42",1979-02-17,18.6389243804664,NA
"43",1979-02-18,18.0589429704514,NA
"44",1979-02-19,18.3393419721154,NA
"45",1979-02-20,19.4694274128232,NA
"46",1979-02-21,20.6372445243442,NA
"47",1979-02-22,22.0259834788942,NA
"48",1979-02-23,22.7305826547508,NA
"49",1979-02-24,23.4248896217689,NA
"50",1979-02-25,23.6979021011314,NA
"51",1979-02-26,23.616430132177,NA
"52",1979-02-27,23.1309318225632,NA
"53",1979-02-28,22.7557811798541,NA
"54",1979-03-01,22.5786192256329,NA
"55",1979-03-02,22.3632028410235,NA
"56",1979-03-03,21.5664856769113,NA
"57",1979-03-04,21.0329361851572,NA
"58",1979-03-05,20.7206118738647,NA
"59",1979-03-06,20.5703105988506,NA
"60",1979-03-07,20.1605126810978,NA
"61",1979-03-08,19.4796291879325,NA
"62",1979-03-09,19.2045386360841,NA
"63",1979-03-10,19.3480637969796,NA
"64",1979-03-11,20.1744743529984,NA
"65",1979-03-12,21.0365356678243,NA
"66",1979-03-13,21.5707198003879,NA
"67",1979-03-14,21.8565772306886,NA
"68",1979-03-15,21.6406293085573,NA
"69",1979-03-16,21.8810725978207,NA
"70",1979-03-17,22.0542831275769,NA
"71",1979-03-18,21.1581676258892,NA
"72",1979-03-19,20.578226320128,NA
"73",1979-03-20,21.2459555624667,NA
"74",1979-03-21,20.8064881636586,NA
"75",1979-03-22,20.5988406257586,NA
"76",1979-03-23,19.8457119786499,NA
"77",1979-03-24,19.1109991606348,NA
"78",1979-03-25,19.144946313361,NA
"79",1979-03-26,19.6993337207253,NA
"80",1979-03-27,18.5355937351664,NA
"81",1979-03-28,18.5025290272683,NA
"82",1979-03-29,18.8118454117263,NA
"83",1979-03-30,19.7154825274072,NA
"84",1979-03-31,20.2762346243748,NA
"85",1979-04-01,20.1244763320615,NA
"86",1979-04-02,19.2999609572129,NA
"87",1979-04-03,18.7467263198052,NA
"88",1979-04-04,19.042560907166,NA
"89",1979-04-05,18.5341916831641,NA
"90",1979-04-06,17.4454704015437,NA
"91",1979-04-07,16.6360042502251,NA
"92",1979-04-08,16.2460326017973,NA
"93",1979-04-09,15.5988350902443,NA
"94",1979-04-10,15.4473019781087,NA
"95",1979-04-11,14.6154978079591,NA
"96",1979-04-12,14.1560714436825,NA
"97",1979-04-13,14.0498741801072,NA
"98",1979-04-14,14.3132634475348,NA
"99",1979-04-15,14.9080448908307,NA
"100",1979-04-16,16.1121363989739,NA
"101",1979-04-17,16.3623638368876,NA
"102",1979-04-18,16.2687069956346,NA
"103",1979-04-19,15.9938816870414,NA
"104",1979-04-20,16.4971494864142,NA
"105",1979-04-21,16.8958331816576,NA
"106",1979-04-22,16.6255822180347,NA
"107",1979-04-23,15.7098815648664,NA
"108",1979-04-24,15.5437495525481,NA
"109",1979-04-25,15.9946924660278,NA
"110",1979-04-26,16.6021637430322,NA
"111",1979-04-27,15.6068083255016,NA
"112",1979-04-28,14.5768876731365,NA
"113",1979-04-29,14.175536349356,NA
"114",1979-04-30,13.5775297484929,NA
"115",1979-05-01,13.8395403336893,NA
"116",1979-05-02,14.3238654208206,NA
"117",1979-05-03,13.8596673403012,NA
"118",1979-05-04,13.7651742320767,NA
"119",1979-05-05,13.6058455204965,NA
"120",1979-05-06,13.6960994552173,NA
"121",1979-05-07,13.8199573823093,NA
"122",1979-05-08,13.0677211698972,NA
"123",1979-05-09,11.877159062994,NA
"124",1979-05-10,11.4592004881074,NA
"125",1979-05-11,11.6997644708132,NA
"126",1979-05-12,11.8818310874109,NA
"127",1979-05-13,11.7557150478721,NA
"128",1979-05-14,11.6563628330097,NA
"129",1979-05-15,11.6546244708971,NA
"130",1979-05-16,11.3591049453463,NA
"131",1979-05-17,11.5370076349865,NA
"132",1979-05-18,11.512737673111,NA
"133",1979-05-19,11.165706055364,NA
"134",1979-05-20,10.8524565615669,NA
"135",1979-05-21,11.0354003464472,NA
"136",1979-05-22,11.4941950519472,NA
"137",1979-05-23,11.9821071697685,NA
"138",1979-05-24,12.0102172729998,NA
"139",1979-05-25,11.9253382609968,NA
"140",1979-05-26,12.6458533161252,NA
"141",1979-05-27,12.7724353310959,NA
"142",1979-05-28,12.8759711563166,NA
"143",1979-05-29,12.4424332977276,NA
"144",1979-05-30,12.318097416581,NA
"145",1979-05-31,12.6601367107244,NA
"146",1979-06-01,12.6823269548327,NA
"147",1979-06-02,11.8817010574917,NA
"148",1979-06-03,11.6489469571694,NA
"149",1979-06-04,11.1494336898855,NA
"150",1979-06-05,11.3250904877401,NA
"151",1979-06-06,11.3128078147474,NA
"152",1979-06-07,11.0246861002739,NA
"153",1979-06-08,10.9387139614558,NA
"154",1979-06-09,11.213575897795,NA
"155",1979-06-10,11.4356657506112,NA
"156",1979-06-11,11.8459109384608,NA
"157",1979-06-12,11.8996568546476,NA
"158",1979-06-13,11.7987507672885,NA
"159",1979-06-14,11.6456959974313,NA
"160",1979-06-15,11.8445689679659,NA
"161",1979-06-16,12.2889848998044,NA
"162",1979-06-17,12.7836219240396,NA
"163",1979-06-18,12.6678856123683,NA
"164",1979-06-19,12.397597671779,NA
"165",1979-06-20,12.0283507073557,NA
"166",1979-06-21,11.8971318905577,NA
"167",1979-06-22,11.2188694710746,NA
"168",1979-06-23,10.6934491692043,NA
"169",1979-06-24,10.1716567777149,NA
"170",1979-06-25,10.729901703095,NA
"171",1979-06-26,10.966719340778,NA
"172",1979-06-27,11.4748088881639,NA
"173",1979-06-28,11.1179382807205,NA
"174",1979-06-29,11.182574231548,NA
"175",1979-06-30,11.0749263896996,NA
"176",1979-07-01,11.0295664779156,NA
"177",1979-07-02,10.0986876545236,NA
"178",1979-07-03,9.35659894228701,NA
"179",1979-07-04,8.6251784248307,NA
"180",1979-07-05,8.88564977576433,NA
"181",1979-07-06,9.18826869905038,NA
"182",1979-07-07,9.45509401261626,NA
"183",1979-07-08,9.59520459701537,NA
"184",1979-07-09,9.70464578036168,NA
"185",1979-07-10,9.72660495170131,NA
"186",1979-07-11,10.1140188535997,NA
"187",1979-07-12,10.4402204864393,NA
"188",1979-07-13,9.87884677483732,NA
"189",1979-07-14,9.01341082693466,NA
"190",1979-07-15,9.10112524247865,NA
"191",1979-07-16,9.4418903841721,NA
"192",1979-07-17,10.0382686517521,NA
"193",1979-07-18,9.60404223303706,NA
"194",1979-07-19,8.74352448100749,NA
"195",1979-07-20,9.5529853128968,NA
"196",1979-07-21,10.3046093898749,NA
"197",1979-07-22,10.0152911671557,NA
"198",1979-07-23,9.41067702651961,NA
"199",1979-07-24,8.53388009736177,NA
"200",1979-07-25,8.15724032114528,NA
"201",1979-07-26,8.45722948614386,NA
"202",1979-07-27,7.6147441633213,NA
