"","date","predictedWaterT","observedWaterT"
"1",1979-01-07,22.7018005395245,NA
"2",1979-01-08,22.9421571946156,NA
"3",1979-01-09,23.3557271616327,NA
"4",1979-01-10,23.2179697726244,NA
"5",1979-01-11,22.5902214096618,NA
"6",1979-01-12,21.8718156280324,NA
"7",1979-01-13,21.8139589641321,NA
"8",1979-01-14,22.2173222017406,NA
"9",1979-01-15,21.7671598653175,NA
"10",1979-01-16,22.01520895942,NA
"11",1979-01-17,21.9458334738873,NA
"12",1979-01-18,22.3029055912435,NA
"13",1979-01-19,23.1034001723564,NA
"14",1979-01-20,23.1514955190138,NA
"15",1979-01-21,22.7247178020431,NA
"16",1979-01-22,22.7033851242136,NA
"17",1979-01-23,22.5493927447895,NA
"18",1979-01-24,23.3800182324651,NA
"19",1979-01-25,23.2274715509526,NA
"20",1979-01-26,22.431376421192,NA
"21",1979-01-27,22.1716638704517,NA
"22",1979-01-28,22.4771782328905,NA
"23",1979-01-29,22.9188226739965,NA
"24",1979-01-30,22.6641480254424,NA
"25",1979-01-31,22.3078899052727,NA
"26",1979-02-01,22.963512970846,NA
"27",1979-02-02,23.7679690204786,NA
"28",1979-02-03,23.8183499641818,NA
"29",1979-02-04,23.6565337761056,NA
"30",1979-02-05,23.2797394640163,NA
"31",1979-02-06,23.298124005065,NA
"32",1979-02-07,23.0188094456333,NA
"33",1979-02-08,22.6004051362462,NA
"34",1979-02-09,21.9359422210194,NA
"35",1979-02-10,22.0805870392362,NA
"36",1979-02-11,22.3615609598621,NA
"37",1979-02-12,22.407103670116,NA
"38",1979-02-13,22.0120135520199,NA
"39",1979-02-14,21.5225196731052,NA
"40",1979-02-15,20.5322910396922,NA
"41",1979-02-16,19.1683609763239,NA
"42",1979-02-17,18.1333853466839,NA
"43",1979-02-18,17.5492305667513,NA
"44",1979-02-19,17.9380502386541,NA
"45",1979-02-20,19.0133280494454,NA
"46",1979-02-21,20.1905925110334,NA
"47",1979-02-22,21.6890148775153,NA
"48",1979-02-23,22.4832687513629,NA
"49",1979-02-24,23.2260285643332,NA
"50",1979-02-25,23.5667630971192,NA
"51",1979-02-26,23.4755904228067,NA
"52",1979-02-27,23.0086845787531,NA
"53",1979-02-28,22.717695049042,NA
"54",1979-03-01,22.5943461959445,NA
"55",1979-03-02,22.3841507484002,NA
"56",1979-03-03,21.6428440342402,NA
"57",1979-03-04,21.0211582269502,NA
"58",1979-03-05,20.7006227839905,NA
"59",1979-03-06,20.5868677504341,NA
"60",1979-03-07,20.1259087970882,NA
"61",1979-03-08,19.3627804384696,NA
"62",1979-03-09,19.0798901365509,NA
"63",1979-03-10,19.3671317920542,NA
"64",1979-03-11,20.178069020106,NA
"65",1979-03-12,21.0502023524105,NA
"66",1979-03-13,21.6568902712877,NA
"67",1979-03-14,21.8923523058525,NA
"68",1979-03-15,21.7223116646289,NA
"69",1979-03-16,21.9391121238764,NA
"70",1979-03-17,22.0512663981784,NA
"71",1979-03-18,21.1740704239313,NA
"72",1979-03-19,20.6708055382307,NA
"73",1979-03-20,21.216697815906,NA
"74",1979-03-21,20.7722788227161,NA
"75",1979-03-22,20.5913312959327,NA
"76",1979-03-23,19.8578454540323,NA
"77",1979-03-24,19.0740168538138,NA
"78",1979-03-25,19.1004280245812,NA
"79",1979-03-26,19.448457182231,NA
"80",1979-03-27,18.3938988959811,NA
"81",1979-03-28,18.3972290864835,NA
"82",1979-03-29,18.5452594889452,NA
"83",1979-03-30,19.3254316134522,NA
"84",1979-03-31,19.9077435132108,NA
"85",1979-04-01,19.7922978620639,NA
"86",1979-04-02,18.9057403979242,NA
"87",1979-04-03,18.2211909582836,NA
"88",1979-04-04,18.4725775883969,NA
"89",1979-04-05,18.0712643626452,NA
"90",1979-04-06,17.1220190533176,NA
"91",1979-04-07,16.3266839837288,NA
"92",1979-04-08,15.8098323705269,NA
"93",1979-04-09,15.2249764633033,NA
"94",1979-04-10,15.0368563417511,NA
"95",1979-04-11,14.2369368846267,NA
"96",1979-04-12,13.8222168041518,NA
"97",1979-04-13,13.7129686567051,NA
"98",1979-04-14,13.9878460863479,NA
"99",1979-04-15,14.7200328115066,NA
"100",1979-04-16,15.8115850464387,NA
"101",1979-04-17,16.3259409905723,NA
"102",1979-04-18,16.2581831294593,NA
"103",1979-04-19,15.9708502175001,NA
"104",1979-04-20,16.3610769524268,NA
"105",1979-04-21,16.7036941693683,NA
"106",1979-04-22,16.4041711929574,NA
"107",1979-04-23,15.6812877440295,NA
"108",1979-04-24,15.2706878816009,NA
"109",1979-04-25,15.6660322178591,NA
"110",1979-04-26,16.2605920440449,NA
"111",1979-04-27,15.3368810496102,NA
"112",1979-04-28,14.2308593095953,NA
"113",1979-04-29,13.8638921801894,NA
"114",1979-04-30,13.391764414316,NA
"115",1979-05-01,13.5666817389855,NA
"116",1979-05-02,14.1257123211048,NA
"117",1979-05-03,13.7097575225304,NA
"118",1979-05-04,13.668978554729,NA
"119",1979-05-05,13.7138143281356,NA
"120",1979-05-06,13.8686769773888,NA
"121",1979-05-07,13.94756990931,NA
"122",1979-05-08,13.4781860605428,NA
"123",1979-05-09,12.3225244779735,NA
"124",1979-05-10,11.8456488596739,NA
"125",1979-05-11,11.9415916947308,NA
"126",1979-05-12,11.8410620797118,NA
"127",1979-05-13,11.528753116692,NA
"128",1979-05-14,11.2919437144165,NA
"129",1979-05-15,11.1259413419793,NA
"130",1979-05-16,10.8788953758023,NA
"131",1979-05-17,10.8784387306226,NA
"132",1979-05-18,10.9014709030253,NA
"133",1979-05-19,10.8106468480293,NA
"134",1979-05-20,10.7665376688569,NA
"135",1979-05-21,10.9318494740218,NA
